"","age","marital","education","occupation","default","housing","contact","quarter","day","duration","campaign","pdays","previous","poutcome","y"
"40033",41,"divorced",2,1,"no","no","cellular",1,1,101,3,999,0,"nonexistent","no"
"40034",34,"single",2,1,"no","yes","cellular",1,1,251,3,999,0,"nonexistent","yes"
"40035",25,"married",1,1,"no","yes","telephone",1,1,29,1,999,0,"nonexistent","no"
"40036",32,"married",2,1,"no","yes","telephone",1,1,17,1,999,0,"nonexistent","no"
"40037",41,"divorced",2,1,"no","no","cellular",1,1,128,2,999,0,"nonexistent","yes"
"40038",33,"single",2,1,"no","yes","cellular",1,1,175,4,999,0,"nonexistent","no"
"40039",41,"divorced",2,1,"no","yes","cellular",1,1,140,1,14,2,"success","yes"
"40040",33,"single",2,1,"no","yes","cellular",1,1,182,1,999,0,"nonexistent","no"
"40041",30,"single",2,1,"no","yes","cellular",1,2,255,2,3,1,"success","no"
"40042",21,"single",0,2,"no","yes","cellular",1,2,209,2,999,0,"nonexistent","yes"
"40043",46,"married",1,1,"no","yes","cellular",1,2,267,1,999,0,"nonexistent","yes"
"40044",46,"married",1,1,"no","yes","cellular",1,2,335,3,999,2,"failure","yes"
"40045",30,"single",2,1,"no","no","cellular",1,2,212,1,3,2,"success","no"
"40046",83,"divorced",0,0,"no","yes","cellular",1,2,257,1,999,3,"failure","no"
"40047",29,"single",1,1,"no","no","cellular",1,2,319,1,999,0,"nonexistent","yes"
"40048",35,"single",2,1,"no","no","telephone",1,2,42,1,999,0,"nonexistent","no"
"40049",46,"married",1,1,"no","yes","cellular",1,2,396,1,13,2,"success","yes"
"40050",43,"married",2,1,"no","no","cellular",1,2,386,3,999,1,"failure","yes"
"40051",83,"divorced",0,0,"no","yes","cellular",1,2,667,2,3,1,"success","yes"
"40052",21,"single",0,2,"no","yes","telephone",1,2,295,1,999,0,"nonexistent","no"
"40053",35,"single",2,1,"no","yes","cellular",1,3,156,1,999,2,"failure","no"
"40054",55,"married",1,1,"no","no","telephone",1,3,229,1,9,1,"success","yes"
"40055",33,"married",1,1,"no","yes","telephone",1,3,398,2,999,1,"failure","yes"
"40056",35,"married",1,1,"no","yes","cellular",1,3,273,2,15,1,"success","yes"
"40057",36,"married",1,0,"no","no","telephone",1,3,276,2,999,0,"nonexistent","yes"
"40058",34,"single",1,1,"no","no","cellular",1,3,346,1,999,1,"failure","yes"
"40059",57,"married",0,NA,"no","yes","cellular",1,3,183,3,999,0,"nonexistent","no"
"40060",58,"married",1,1,"no","yes","cellular",1,4,214,4,999,2,"failure","no"
"40061",75,"married",2,2,"no","yes","cellular",1,4,229,1,999,2,"failure","yes"
"40062",29,"single",1,1,"no","yes","cellular",1,4,480,1,6,1,"success","yes"
"40063",37,"married",1,1,"no","unknown","cellular",1,4,294,1,999,1,"failure","yes"
"40064",21,"single",NA,2,"no","yes","cellular",1,4,173,11,9,2,"failure","no"
"40065",25,"single",1,0,"no","no","telephone",1,4,411,2,8,4,"success","yes"
"40066",21,"single",NA,2,"no","no","telephone",1,4,250,1,12,1,"success","yes"
"40067",21,"single",NA,2,"no","no","cellular",1,4,184,1,999,0,"nonexistent","no"
"40068",21,"single",NA,2,"no","yes","cellular",1,4,968,1,13,2,"failure","yes"
"40069",32,"single",2,1,"no","no","telephone",1,4,14,1,999,0,"nonexistent","no"
"40070",39,"married",2,1,"no","yes","cellular",1,4,202,1,999,1,"failure","no"
"40071",58,"married",1,1,"no","yes","cellular",1,4,414,2,999,0,"nonexistent","yes"
"40072",25,"single",1,1,"no","no","cellular",1,4,449,2,999,0,"nonexistent","yes"
"40073",37,"married",1,1,"no","yes","cellular",1,4,230,2,999,0,"nonexistent","no"
"40074",34,"single",2,1,"no","no","cellular",1,4,967,3,999,0,"nonexistent","yes"
"40075",21,"single",NA,2,"no","no","telephone",1,4,220,7,999,1,"failure","no"
"40076",25,"single",1,0,"no","yes","telephone",1,4,312,2,999,2,"failure","no"
"40077",73,"divorced",2,2,"unknown","yes","cellular",1,4,131,2,999,0,"nonexistent","no"
"40078",34,"married",2,1,"no","yes","cellular",1,4,344,1,999,2,"failure","yes"
"40079",72,"married",0,2,"no","no","cellular",1,5,483,4,8,1,"success","yes"
"40080",26,"married",1,2,"no","yes","cellular",1,5,474,7,999,0,"nonexistent","yes"
"40081",72,"married",0,2,"no","yes","cellular",1,5,119,9,999,1,"failure","no"
"40082",72,"married",0,2,"no","yes","cellular",1,5,582,2,999,1,"failure","no"
"40083",32,"single",2,1,"no","yes","cellular",1,5,1185,1,999,0,"nonexistent","no"
"40084",46,"married",2,1,"no","yes","cellular",1,5,341,3,999,0,"nonexistent","yes"
"40085",32,"married",2,1,"no","no","cellular",1,5,116,1,999,0,"nonexistent","no"
"40086",79,"married",0,2,"no","no","cellular",1,5,464,1,999,1,"failure","yes"
"40087",33,"single",2,0,"no","no","telephone",1,5,15,1,999,0,"nonexistent","no"
"40088",33,"married",2,2,"no","yes","telephone",1,5,25,1,999,0,"nonexistent","no"
"40089",26,"single",1,2,"no","yes","telephone",1,5,23,1,999,0,"nonexistent","no"
"40090",33,"married",0,0,"no","no","telephone",1,1,9,1,999,0,"nonexistent","no"
"40091",59,"divorced",0,2,"no","no","cellular",1,1,410,2,999,0,"nonexistent","no"
"40092",39,"divorced",2,1,"no","yes","cellular",1,1,398,10,999,1,"failure","yes"
"40093",36,"single",2,1,"no","yes","cellular",1,1,305,4,3,1,"success","no"
"40094",59,"divorced",0,2,"no","no","cellular",1,1,210,3,999,2,"failure","yes"
"40095",39,"divorced",2,1,"no","no","cellular",1,1,375,3,999,0,"nonexistent","yes"
"40096",28,"single",1,0,"no","no","cellular",1,1,101,2,999,2,"failure","no"
"40097",62,"married",NA,1,"no","no","cellular",1,1,123,2,6,1,"success","no"
"40098",35,"single",2,1,"no","no","cellular",1,1,562,4,999,0,"nonexistent","yes"
"40099",62,"married",NA,1,"no","unknown","cellular",1,1,220,3,999,1,"failure","yes"
"40100",62,"married",NA,1,"no","no","cellular",1,1,167,1,999,0,"nonexistent","no"
"40101",62,"married",NA,1,"no","yes","cellular",1,1,273,1,16,1,"success","no"
"40102",27,"single",2,1,"unknown","no","cellular",1,1,537,1,999,0,"nonexistent","yes"
"40103",28,"single",1,2,"no","yes","cellular",1,1,154,1,999,2,"failure","no"
"40104",24,"single",1,1,"no","no","cellular",1,1,452,1,14,1,"success","yes"
"40105",19,"single",0,2,"no","no","telephone",1,1,567,1,6,2,"success","yes"
"40106",59,"divorced",0,2,"no","yes","cellular",1,1,796,1,6,1,"success","yes"
"40107",28,"single",1,0,"no","no","cellular",1,1,194,3,999,0,"nonexistent","no"
"40108",19,"single",0,2,"no","yes","cellular",1,1,236,2,999,0,"nonexistent","no"
"40109",62,"married",NA,1,"no","no","cellular",1,1,262,2,999,2,"failure","yes"
"40110",62,"married",NA,1,"no","yes","cellular",1,1,248,1,999,2,"failure","yes"
"40111",33,"single",2,1,"no","yes","cellular",1,1,289,1,999,1,"failure","no"
"40112",27,"single",2,1,"unknown","no","cellular",1,1,200,6,999,0,"nonexistent","no"
"40113",28,"single",1,2,"no","yes","cellular",1,1,250,2,6,1,"success","yes"
"40114",29,"married",2,1,"no","yes","cellular",1,2,256,2,6,1,"success","no"
"40115",73,"married",0,2,"no","yes","cellular",1,2,305,1,999,0,"nonexistent","yes"
"40116",29,"single",1,1,"no","no","cellular",1,2,195,2,3,3,"success","yes"
"40117",22,"single",2,0,"no","no","cellular",1,2,363,1,999,1,"failure","yes"
"40118",83,"married",2,2,"no","yes","cellular",1,2,178,1,6,2,"success","yes"
"40119",32,"married",0,0,"no","yes","telephone",1,2,35,1,999,0,"nonexistent","no"
"40120",83,"married",2,2,"no","no","telephone",1,2,617,1,12,1,"success","yes"
"40121",66,"married",1,2,"no","no","cellular",1,2,475,1,999,0,"nonexistent","yes"
"40122",66,"married",1,2,"no","yes","cellular",1,2,317,1,999,0,"nonexistent","yes"
"40123",29,"married",2,1,"no","yes","cellular",1,2,88,1,999,2,"failure","no"
"40124",29,"married",2,1,"no","unknown","cellular",1,2,311,1,3,1,"success","yes"
"40125",24,"single",1,2,"no","yes","cellular",1,2,316,3,999,1,"failure","no"
"40126",31,"single",2,2,"no","yes","cellular",1,2,309,1,6,3,"success","yes"
"40127",35,"single",2,1,"no","yes","cellular",1,2,337,1,6,1,"success","yes"
"40128",35,"single",2,1,"no","yes","cellular",1,2,360,1,11,2,"success","yes"
"40129",22,"single",2,0,"no","no","cellular",1,2,256,3,999,1,"failure","yes"
"40130",73,"married",0,2,"no","yes","telephone",1,2,538,2,999,0,"nonexistent","no"
"40131",29,"single",0,0,"no","yes","telephone",1,2,151,1,999,0,"nonexistent","no"
"40132",35,"single",2,1,"no","yes","cellular",1,2,577,6,6,1,"success","yes"
"40133",29,"single",1,1,"no","yes","cellular",1,2,272,3,6,1,"success","yes"
"40134",32,"divorced",2,1,"no","yes","telephone",1,3,18,1,999,0,"nonexistent","no"
"40135",53,"single",0,0,"no","no","telephone",1,3,413,1,6,2,"success","yes"
"40136",30,"single",2,2,"no","yes","cellular",1,3,334,4,999,2,"failure","yes"
"40137",31,"single",1,1,"no","yes","cellular",1,3,91,1,999,1,"failure","no"
"40138",29,"single",0,1,"no","yes","cellular",1,3,603,1,999,0,"nonexistent","yes"
"40139",53,"single",0,0,"no","yes","cellular",1,3,355,1,999,0,"nonexistent","yes"
"40140",45,"married",2,1,"no","yes","cellular",1,3,817,2,999,0,"nonexistent","yes"
"40141",29,"single",2,1,"no","yes","cellular",1,3,133,3,999,0,"nonexistent","no"
"40142",29,"single",0,1,"no","yes","telephone",1,3,247,1,6,1,"success","yes"
"40143",78,"married",NA,2,"no","yes","cellular",1,3,203,1,999,1,"failure","no"
"40144",29,"single",2,1,"no","yes","cellular",1,3,276,1,999,0,"nonexistent","yes"
"40145",34,"married",0,0,"no","no","cellular",1,3,604,1,999,0,"nonexistent","yes"
"40146",53,"single",0,0,"no","yes","telephone",1,3,897,2,999,0,"nonexistent","yes"
"40147",35,"married",2,1,"no","yes","cellular",1,3,287,2,999,1,"failure","yes"
"40148",34,"married",0,0,"no","yes","cellular",1,3,86,3,999,1,"failure","no"
"40149",30,"single",2,2,"no","yes","telephone",1,3,343,9,999,0,"nonexistent","no"
"40150",78,"married",NA,2,"no","yes","cellular",1,3,87,3,999,0,"nonexistent","yes"
"40151",44,"divorced",0,0,"no","no","telephone",1,3,71,1,999,0,"nonexistent","no"
"40152",23,"single",0,0,"no","yes","cellular",1,4,268,5,999,1,"failure","yes"
"40153",27,"single",1,0,"no","yes","cellular",1,4,185,5,999,2,"failure","no"
"40154",52,"married",0,1,"no","yes","cellular",1,4,219,1,3,1,"success","yes"
"40155",50,"married",2,1,"no","yes","cellular",1,4,367,1,999,0,"nonexistent","yes"
"40156",37,"married",1,0,"no","no","cellular",1,4,346,1,6,2,"success","yes"
"40157",28,"single",1,0,"no","yes","cellular",1,4,957,1,6,1,"success","yes"
"40158",32,"single",NA,0,"no","no","cellular",1,4,415,2,999,0,"nonexistent","yes"
"40159",30,"single",2,1,"no","no","cellular",1,4,252,1,6,2,"success","yes"
"40160",28,"single",2,1,"no","no","cellular",1,4,178,1,999,2,"failure","no"
"40161",32,"single",2,1,"no","yes","cellular",1,4,250,2,6,1,"success","no"
"40162",20,"single",0,2,"no","yes","cellular",1,4,361,3,6,3,"success","yes"
"40163",80,"married",0,2,"no","no","telephone",1,4,552,2,999,0,"nonexistent","yes"
"40164",70,"divorced",0,2,"no","no","cellular",1,4,390,2,6,2,"success","yes"
"40165",35,"married",2,1,"no","no","cellular",1,4,951,2,6,1,"success","yes"
"40166",23,"single",0,0,"no","no","cellular",1,4,250,4,999,1,"failure","yes"
"40167",32,"single",2,1,"no","yes","cellular",1,4,210,2,15,1,"success","no"
"40168",28,"single",2,1,"no","yes","cellular",1,4,198,2,999,0,"nonexistent","yes"
"40169",47,"single",0,1,"no","yes","cellular",1,4,392,2,6,1,"success","yes"
"40170",38,"married",2,1,"no","no","cellular",1,4,561,2,999,0,"nonexistent","no"
"40171",54,"single",0,2,"no","yes","cellular",1,4,392,4,999,0,"nonexistent","no"
"40172",63,"married",0,2,"no","yes","cellular",1,4,261,1,6,1,"success","no"
"40173",31,"single",2,1,"no","yes","cellular",1,5,815,2,13,2,"success","yes"
"40174",26,"single",2,1,"no","no","cellular",1,5,129,2,6,1,"success","no"
"40175",32,"single",2,1,"no","no","cellular",1,5,184,1,9,3,"failure","no"
"40176",44,"married",NA,1,"no","no","cellular",1,5,745,1,999,1,"failure","yes"
"40177",31,"married",1,1,"no","no","cellular",1,5,136,8,999,0,"nonexistent","no"
"40178",60,"married",2,1,"no","no","cellular",1,5,316,1,6,2,"success","yes"
"40179",51,"married",2,1,"no","no","cellular",1,5,486,1,999,0,"nonexistent","yes"
"40180",31,"married",1,1,"no","yes","cellular",1,5,44,4,999,0,"nonexistent","no"
"40181",43,"divorced",NA,1,"no","no","cellular",1,5,377,1,999,1,"failure","no"
"40182",31,"married",2,1,"no","no","cellular",1,5,106,1,999,0,"nonexistent","no"
"40183",27,"single",1,1,"no","yes","telephone",1,5,7,1,999,0,"nonexistent","no"
"40184",29,"single",1,1,"no","yes","cellular",1,5,268,2,6,1,"success","yes"
"40185",26,"single",2,1,"no","yes","cellular",1,5,806,3,6,2,"success","yes"
"40186",32,"single",2,1,"no","no","cellular",1,5,237,2,999,1,"failure","no"
"40187",51,"married",2,1,"no","no","cellular",1,5,73,4,999,0,"nonexistent","no"
"40188",44,"single",1,1,"no","no","telephone",1,5,12,1,999,0,"nonexistent","no"
"40189",59,"married",2,1,"no","yes","cellular",1,5,457,2,15,1,"success","yes"
"40190",21,"single",1,0,"no","no","cellular",1,5,222,2,999,0,"nonexistent","no"
"40191",54,"married",2,1,"no","no","cellular",1,5,84,5,999,2,"failure","no"
"40192",22,"single",2,1,"no","yes","telephone",1,1,484,1,999,2,"failure","yes"
"40193",56,"married",2,1,"no","yes","cellular",1,1,207,2,13,1,"success","yes"
"40194",49,"divorced",2,1,"no","yes","cellular",1,1,253,3,15,1,"success","yes"
"40195",78,"married",0,2,"no","no","cellular",1,1,1148,1,999,0,"nonexistent","yes"
"40196",72,"married",0,2,"no","yes","cellular",1,1,128,2,999,1,"failure","no"
"40197",72,"married",0,2,"no","yes","cellular",1,1,268,1,999,0,"nonexistent","yes"
"40198",78,"married",0,2,"no","yes","cellular",1,1,173,2,999,1,"failure","yes"
"40199",56,"married",2,1,"no","no","cellular",1,1,230,2,999,1,"failure","yes"
"40200",56,"divorced",0,2,"no","yes","cellular",1,1,187,6,999,0,"nonexistent","yes"
"40201",66,"married",0,2,"no","yes","cellular",1,1,568,7,999,0,"nonexistent","yes"
"40202",78,"married",0,2,"no","yes","cellular",1,1,212,1,13,2,"success","yes"
"40203",29,"married",2,1,"no","yes","cellular",1,1,173,3,999,0,"nonexistent","yes"
"40204",30,"married",2,1,"no","yes","cellular",1,1,204,4,999,0,"nonexistent","yes"
"40205",28,"single",2,1,"no","no","cellular",1,2,146,3,6,2,"success","no"
"40206",28,"single",1,0,"no","yes","cellular",1,2,192,1,999,0,"nonexistent","no"
"40207",66,"married",0,0,"no","no","cellular",1,2,296,1,999,1,"failure","no"
"40208",29,"single",2,1,"no","no","cellular",1,2,178,2,15,2,"failure","yes"
"40209",54,"married",0,NA,"no","yes","cellular",1,2,174,2,13,2,"success","no"
"40210",28,"single",2,1,"no","yes","cellular",1,2,175,5,999,0,"nonexistent","no"
"40211",23,"single",NA,2,"no","no","cellular",1,2,165,2,16,1,"success","yes"
"40212",35,"married",1,0,"no","yes","telephone",1,2,7,1,999,0,"nonexistent","no"
"40213",62,"married",1,2,"no","no","cellular",1,2,355,2,999,0,"nonexistent","yes"
"40214",23,"single",1,2,"no","no","telephone",1,2,7,1,999,0,"nonexistent","no"
"40215",38,"married",1,1,"no","no","telephone",1,2,5,1,999,1,"failure","no"
"40216",48,"married",2,1,"no","no","cellular",1,2,288,1,999,1,"failure","no"
"40217",66,"married",0,0,"no","no","telephone",1,2,1008,2,999,0,"nonexistent","yes"
"40218",23,"single",2,1,"no","yes","cellular",1,3,104,1,999,2,"failure","no"
"40219",82,"divorced",0,0,"no","no","cellular",1,3,316,1,999,0,"nonexistent","yes"
"40220",72,"married",0,2,"no","no","cellular",1,3,338,1,999,0,"nonexistent","no"
"40221",72,"married",0,2,"no","yes","cellular",1,3,143,1,999,0,"nonexistent","yes"
"40222",37,"single",2,2,"no","yes","cellular",1,3,314,1,5,2,"success","yes"
"40223",21,"single",0,2,"no","no","telephone",1,4,5,1,999,0,"nonexistent","no"
"40224",24,"single",2,1,"no","yes","cellular",1,4,355,2,3,1,"success","yes"
"40225",71,"married",2,2,"no","yes","cellular",1,4,115,3,999,0,"nonexistent","no"
"40226",52,"married",2,1,"no","yes","cellular",1,4,942,1,999,0,"nonexistent","yes"
"40227",24,"single",1,0,"no","yes","cellular",1,4,355,1,11,2,"success","yes"
"40228",43,"married",2,1,"no","yes","cellular",1,4,1193,1,999,0,"nonexistent","yes"
"40229",64,"married",1,1,"no","no","cellular",1,4,368,1,999,0,"nonexistent","yes"
"40230",45,"married",2,1,"no","yes","cellular",1,4,138,2,6,2,"success","yes"
"40231",40,"married",2,1,"no","yes","cellular",1,4,321,4,999,0,"nonexistent","yes"
"40232",30,"single",2,1,"no","yes","cellular",1,4,248,1,999,0,"nonexistent","yes"
"40233",34,"single",0,1,"no","no","telephone",1,4,23,1,999,1,"failure","no"
"40234",29,"single",2,1,"no","no","telephone",1,4,24,1,999,0,"nonexistent","no"
"40235",60,"married",0,1,"no","no","cellular",1,4,174,2,25,2,"failure","yes"
"40236",24,"single",1,0,"no","yes","cellular",1,4,860,2,9,2,"failure","yes"
"40237",56,"married",1,0,"no","yes","cellular",1,4,427,2,999,1,"failure","no"
"40238",45,"married",2,1,"no","no","telephone",1,4,171,2,999,1,"failure","no"
"40239",31,"single",2,2,"no","no","cellular",1,5,608,3,6,2,"success","yes"
"40240",59,"married",0,1,"no","yes","cellular",1,5,351,3,999,0,"nonexistent","yes"
"40241",42,"single",2,NA,"no","no","cellular",1,5,366,6,999,0,"nonexistent","yes"
"40242",31,"single",2,2,"no","yes","cellular",1,5,350,2,999,0,"nonexistent","yes"
"40243",32,"single",2,1,"no","no","cellular",1,5,125,1,3,2,"success","no"
"40244",24,"married",2,1,"no","no","cellular",1,5,192,4,26,1,"success","yes"
"40245",42,"single",2,NA,"no","yes","cellular",1,5,513,1,999,2,"failure","yes"
"40246",26,"single",1,1,"no","yes","cellular",1,5,251,1,999,1,"failure","yes"
"40247",26,"single",2,1,"no","no","cellular",1,5,196,1,9,3,"failure","yes"
"40248",63,"married",2,1,"no","yes","cellular",1,5,396,2,999,0,"nonexistent","yes"
"40249",29,"single",2,1,"no","yes","cellular",1,1,110,2,999,1,"failure","no"
"40250",35,"married",0,0,"no","yes","cellular",1,1,275,1,6,2,"success","yes"
"40251",51,"married",1,1,"no","no","cellular",1,1,284,1,6,3,"success","yes"
"40252",65,"married",2,1,"no","yes","cellular",1,1,183,1,999,2,"failure","yes"
"40253",29,"married",2,1,"no","no","telephone",1,1,7,1,999,0,"nonexistent","no"
"40254",31,"married",2,1,"no","no","telephone",1,1,7,1,999,0,"nonexistent","no"
"40255",52,"single",2,1,"no","no","telephone",1,1,84,1,999,0,"nonexistent","no"
"40256",34,"single",2,1,"no","yes","telephone",1,1,4,1,999,0,"nonexistent","no"
"40257",27,"single",0,0,"no","no","telephone",1,1,9,1,999,0,"nonexistent","no"
"40258",35,"married",2,1,"no","no","cellular",1,1,768,2,3,4,"success","no"
"40259",68,"married",2,2,"no","yes","cellular",1,1,546,2,999,1,"failure","yes"
"40260",68,"married",2,2,"no","no","cellular",1,1,414,2,12,1,"success","yes"
"40261",61,"married",NA,1,"no","yes","cellular",1,1,109,3,999,1,"failure","no"
"40262",24,"single",2,1,"no","yes","cellular",1,1,607,3,13,1,"success","yes"
"40263",84,"divorced",0,2,"no","yes","cellular",1,2,666,1,3,2,"success","yes"
"40264",32,"single",2,1,"no","no","cellular",1,2,527,1,999,0,"nonexistent","yes"
"40265",32,"single",2,1,"no","yes","cellular",1,2,206,1,999,1,"failure","no"
"40266",23,"single",NA,2,"no","no","cellular",1,2,267,1,999,2,"failure","yes"
"40267",52,"married",2,1,"no","no","cellular",1,2,606,1,999,0,"nonexistent","yes"
"40268",23,"single",2,1,"no","yes","telephone",1,2,9,1,999,0,"nonexistent","no"
"40269",33,"single",2,1,"no","no","telephone",1,2,5,1,999,0,"nonexistent","no"
"40270",28,"single",2,1,"no","no","telephone",1,2,5,1,999,0,"nonexistent","no"
"40271",52,"married",2,1,"no","yes","cellular",1,2,139,2,6,1,"success","no"
"40272",28,"single",2,1,"no","yes","cellular",1,2,167,2,6,1,"success","no"
"40273",52,"married",2,1,"no","yes","cellular",1,2,287,2,6,1,"success","yes"
"40274",77,"married",0,2,"no","unknown","cellular",1,2,218,2,3,1,"success","yes"
"40275",26,"single",1,2,"no","no","cellular",1,2,235,1,999,1,"failure","no"
"40276",48,"married",2,0,"no","yes","cellular",1,3,496,2,6,2,"success","yes"
"40277",68,"divorced",1,2,"no","yes","cellular",1,3,340,1,3,1,"success","yes"
"40278",74,"divorced",0,2,"no","yes","cellular",1,3,106,2,999,0,"nonexistent","no"
"40279",24,"single",2,2,"no","no","cellular",1,3,429,2,6,3,"success","yes"
